Dia,ID,Fila,Columna,Susceptibles,Expuestos,Infectados,Recuperados,Fallecidos,Vacunados
57,3,3,0,6,11,6,1,0,1
57,3,3,1,5,4,6,0,0,0
57,4,3,2,15,12,8,2,0,3
57,4,3,3,95774,72205,80,43176,8030,293088
57,4,3,4,6,13,7,3,0,1
57,4,3,5,5,8,7,0,0,0
57,3,4,0,5,4,6,0,0,0
57,3,4,1,245,208,6,116,14,911
57,3,4,2,6,17,6,5,0,1
57,4,4,3,5,9,6,0,0,0
57,4,4,4,5,4,6,0,0,0
57,0,4,5,0,0,0,0,0,0
57,3,5,0,5,13,6,1,0,0
57,3,5,1,15,6,6,0,0,3
57,3,5,2,5,0,5,0,0,0
57,2,5,3,71340,58958,37,35133,6515,260461
57,0,5,4,0,0,0,0,0,0
57,0,5,5,0,0,0,0,0,0
58,1,0,0,50394,42880,27,25431,4695,186698
58,1,0,1,5,0,5,0,0,0
58,1,0,2,6,13,7,3,0,1
58,0,0,3,0,0,0,0,0,0
58,2,0,4,5,8,7,0,0,0
58,2,0,5,5,9,6,0,0,0
58,1,1,0,15,16,6,0,0,3
58,1,1,1,5,0,5,0,0,0
58,1,1,2,6,18,6,4,0,1
58,0,1,3,0,0,0,0,0,0
58,2,1,4,5,4,6,0,0,0
58,2,1,5,6,12,6,0,0,1
58,3,2,0,11,14,6,2,0,2
58,1,2,1,5,8,7,0,0,0
58,0,2,2,0,0,0,0,0,0
58,4,2,3,6,12,7,4,0,1
58,4,2,4,5,0,5,0,0,0
58,4,2,5,5,8,7,0,0,0
58,3,3,0,6,11,6,1,0,1
58,3,3,1,5,4,6,0,0,0
58,4,3,2,15,12,8,2,0,3
58,4,3,3,93463,72210,72,43179,8030,295399
58,4,3,4,6,13,7,3,0,1
58,4,3,5,5,8,7,0,0,0
58,3,4,0,5,4,6,0,0,0
58,3,4,1,244,208,6,116,14,912
58,3,4,2,6,17,6,5,0,1
58,4,4,3,5,9,6,0,0,0
58,4,4,4,5,4,6,0,0,0
58,0,4,5,0,0,0,0,0,0
58,3,5,0,5,13,6,1,0,0
58,3,5,1,15,6,6,0,0,3
58,3,5,2,5,0,5,0,0,0
58,2,5,3,68106,58963,30,35135,6515,263695
58,0,5,4,0,0,0,0,0,0
58,0,5,5,0,0,0,0,0,0
59,1,0,0,48120,42883,22,25433,4695,188972
59,1,0,1,5,0,5,0,0,0
59,1,0,2,6,13,7,3,0,1
59,0,0,3,0,0,0,0,0,0
59,2,0,4,5,8,7,0,0,0
59,2,0,5,5,9,6,0,0,0
59,1,1,0,15,16,6,0,0,3
59,1,1,1,5,0,5,0,0,0
59,1,1,2,6,18,6,4,0,1
59,0,1,3,0,0,0,0,0,0
59,2,1,4,5,4,6,0,0,0
59,2,1,5,6,12,6,0,0,1
59,3,2,0,11,14,6,2,0,2
59,1,2,1,5,8,7,0,0,0
59,0,2,2,0,0,0,0,0,0
59,4,2,3,6,12,7,4,0,1
59,4,2,4,5,0,5,0,0,0
59,4,2,5,5,8,7,0,0,0
59,3,3,0,6,11,6,1,0,1
59,3,3,1,5,4,6,0,0,0
59,4,3,2,15,12,8,2,0,3
59,4,3,3,89797,72218,59,43184,8030,299065
59,4,3,4,6,13,7,3,0,1
59,4,3,5,5,8,7,0,0,0
59,3,4,0,5,4,6,0,0,0
59,3,4,1,244,208,6,116,14,912
59,3,4,2,6,17,6,5,0,1
59,4,4,3,5,9,6,0,0,0
59,4,4,4,5,4,6,0,0,0
59,0,4,5,0,0,0,0,0,0
59,3,5,0,5,13,6,1,0,0
59,3,5,1,15,6,6,0,0,3
59,3,5,2,5,0,5,0,0,0
59,2,5,3,66215,58965,27,35136,6515,265586
59,0,5,4,0,0,0,0,0,0
59,0,5,5,0,0,0,0,0,0
60,1,0,0,47637,42883,22,25433,4695,189455
60,1,0,1,5,0,5,0,0,0
60,1,0,2,6,13,7,3,0,1
60,0,0,3,0,0,0,0,0,0
60,2,0,4,5,8,7,0,0,0
60,2,0,5,5,9,6,0,0,0
60,1,1,0,15,16,6,0,0,3
60,1,1,1,5,0,5,0,0,0
60,1,1,2,6,18,6,4,0,1
60,0,1,3,0,0,0,0,0,0
60,2,1,4,5,4,6,0,0,0
60,2,1,5,6,12,6,0,0,1
60,3,2,0,11,14,6,2,0,2
60,1,2,1,5,8,7,0,0,0
60,0,2,2,0,0,0,0,0,0
60,4,2,3,6,12,7,4,0,1
60,4,2,4,5,0,5,0,0,0
60,4,2,5,5,8,7,0,0,0
60,3,3,0,6,11,6,1,0,1
60,3,3,1,5,4,6,0,0,0
60,4,3,2,15,12,8,2,0,3
60,4,3,3,85641,72226,47,43188,8030,303221
60,4,3,4,6,13,7,3,0,1
60,4,3,5,5,8,7,0,0,0
60,3,4,0,5,4,6,0,0,0
60,3,4,1,242,208,6,116,14,914
60,3,4,2,6,17,6,5,0,1
60,4,4,3,5,9,6,0,0,0
60,4,4,4,5,4,6,0,0,0
60,0,4,5,0,0,0,0,0,0
60,3,5,0,5,13,6,1,0,0
60,3,5,1,15,6,6,0,0,3
60,3,5,2,5,0,5,0,0,0
60,2,5,3,63373,58968,22,35138,6515,268428
60,0,5,4,0,0,0,0,0,0
60,0,5,5,0,0,0,0,0,0
61,1,0,0,46729,42884,21,25433,4695,190363
61,1,0,1,5,0,5,0,0,0
61,1,0,2,6,13,7,3,0,1
61,0,0,3,0,0,0,0,0,0
61,2,0,4,5,8,7,0,0,0
61,2,0,5,5,9,6,0,0,0
61,1,1,0,15,16,6,0,0,3
61,1,1,1,5,0,5,0,0,0
61,1,1,2,6,18,6,4,0,1
61,0,1,3,0,0,0,0,0,0
61,2,1,4,5,4,6,0,0,0
61,2,1,5,6,12,6,0,0,1
61,3,2,0,11,14,6,2,0,2
61,1,2,1,5,8,7,0,0,0
61,0,2,2,0,0,0,0,0,0
61,4,2,3,6,12,7,4,0,1
61,4,2,4,5,0,5,0,0,0
61,4,2,5,5,8,7,0,0,0
61,3,3,0,6,11,6,1,0,1
61,3,3,1,5,4,6,0,0,0
61,4,3,2,15,12,8,2,0,3
61,4,3,3,83944,72228,44,43189,8030,304918
61,4,3,4,6,13,7,3,0,1
61,4,3,5,5,8,7,0,0,0
61,3,4,0,5,4,6,0,0,0
61,3,4,1,242,208,6,116,14,914
61,3,4,2,6,17,6,5,0,1
61,4,4,3,5,9,6,0,0,0
61,4,4,4,5,4,6,0,0,0
61,0,4,5,0,0,0,0,0,0
61,3,5,0,5,13,6,1,0,0
61,3,5,1,15,6,6,0,0,3
61,3,5,2,5,0,5,0,0,0
61,2,5,3,60760,58970,19,35139,6515,271041
61,0,5,4,0,0,0,0,0,0
61,0,5,5,0,0,0,0,0,0
62,1,0,0,45325,42885,19,25434,4695,191767
62,1,0,1,5,0,5,0,0,0
62,1,0,2,6,13,7,3,0,1
62,0,0,3,0,0,0,0,0,0
62,2,0,4,5,9,6,0,0,0
62,2,0,5,5,9,6,0,0,0
62,1,1,0,15,16,6,0,0,3
62,1,1,1,5,0,5,0,0,0
62,1,1,2,6,18,6,4,0,1
62,0,1,3,0,0,0,0,0,0
62,2,1,4,5,4,6,0,0,0
62,2,1,5,6,12,6,0,0,1
62,3,2,0,11,14,6,2,0,2
62,1,2,1,5,8,7,0,0,0
62,0,2,2,0,0,0,0,0,0
62,4,2,3,6,13,6,4,0,1
62,4,2,4,5,0,5,0,0,0
62,4,2,5,5,8,7,0,0,0
62,3,3,0,6,11,6,1,0,1
62,3,3,1,5,4,6,0,0,0
62,4,3,2,15,12,8,2,0,3
62,4,3,3,83085,72229,43,43189,8030,305777
62,4,3,4,6,13,7,3,0,1
62,4,3,5,5,8,7,0,0,0
62,3,4,0,5,4,6,0,0,0
62,3,4,1,242,208,6,116,14,914
62,3,4,2,6,17,6,5,0,1
62,4,4,3,5,9,6,0,0,0
62,4,4,4,5,4,6,0,0,0
62,0,4,5,0,0,0,0,0,0
62,3,5,0,5,13,6,1,0,0
62,3,5,1,15,6,6,0,0,3
62,3,5,2,5,0,5,0,0,0
62,2,5,3,60699,58970,19,35139,6515,271102
62,0,5,4,0,0,0,0,0,0
62,0,5,5,0,0,0,0,0,0
63,1,0,0,43816,42886,17,25435,4695,193276
63,1,0,1,5,0,5,0,0,0
63,1,0,2,6,13,7,3,0,1
63,0,0,3,0,0,0,0,0,0
63,2,0,4,5,9,6,0,0,0
63,2,0,5,5,9,6,0,0,0
63,1,1,0,15,16,6,0,0,3
63,1,1,1,5,0,5,0,0,0
63,1,1,2,6,18,6,4,0,1
63,0,1,3,0,0,0,0,0,0
63,2,1,4,5,4,6,0,0,0
63,2,1,5,6,12,6,0,0,1
63,3,2,0,11,14,6,2,0,2
63,1,2,1,5,8,7,0,0,0
63,0,2,2,0,0,0,0,0,0
63,4,2,3,6,13,6,4,0,1
63,4,2,4,5,0,5,0,0,0
63,4,2,5,5,8,7,0,0,0
63,3,3,0,6,11,6,1,0,1
63,3,3,1,5,4,6,0,0,0
63,4,3,2,15,12,8,2,0,3
63,4,3,3,79171,72235,34,43192,8030,309691
63,4,3,4,6,13,7,3,0,1
63,4,3,5,5,8,7,0,0,0
63,3,4,0,5,4,6,0,0,0
63,3,4,1,232,208,6,116,14,924
63,3,4,2,6,17,6,5,0,1
63,4,4,3,5,9,6,0,0,0
63,4,4,4,5,4,6,0,0,0
63,0,4,5,0,0,0,0,0,0
63,3,5,0,5,13,6,1,0,0
63,3,5,1,15,6,6,0,0,3
63,3,5,2,5,0,5,0,0,0
63,2,5,3,59109,58971,18,35139,6515,272692
63,0,5,4,0,0,0,0,0,0
63,0,5,5,0,0,0,0,0,0
64,1,0,0,43206,42886,17,25435,4695,193886
64,1,0,1,5,0,5,0,0,0
64,1,0,2,6,13,7,3,0,1
64,0,0,3,0,0,0,0,0,0
64,2,0,4,5,9,6,0,0,0
64,2,0,5,5,9,6,0,0,0
64,1,1,0,15,16,6,0,0,3
64,1,1,1,5,0,5,0,0,0
64,1,1,2,6,18,6,4,0,1
64,0,1,3,0,0,0,0,0,0
64,2,1,4,5,4,6,0,0,0
64,2,1,5,6,12,6,0,0,1
64,3,2,0,11,14,6,2,0,2
64,1,2,1,5,9,6,0,0,0
64,0,2,2,0,0,0,0,0,0
64,4,2,3,6,13,6,4,0,1
64,4,2,4,5,0,5,0,0,0
64,4,2,5,5,8,7,0,0,0
64,3,3,0,6,11,6,1,0,1
64,3,3,1,5,4,6,0,0,0
64,4,3,2,15,12,8,2,0,3
64,4,3,3,75753,72239,28,43194,8030,313109
64,4,3,4,6,13,7,3,0,1
64,4,3,5,5,8,7,0,0,0
64,3,4,0,5,4,6,0,0,0
64,3,4,1,232,208,6,116,14,924
64,3,4,2,6,17,6,5,0,1
64,4,4,3,5,9,6,0,0,0
64,4,4,4,5,4,6,0,0,0
64,0,4,5,0,0,0,0,0,0
64,3,5,0,5,13,6,1,0,0
64,3,5,1,15,6,6,0,0,3
64,3,5,2,5,0,5,0,0,0
64,2,5,3,58320,58971,18,35139,6515,273481
64,0,5,4,0,0,0,0,0,0
64,0,5,5,0,0,0,0,0,0
65,1,0,0,42925,42886,17,25435,4695,194167
65,1,0,1,5,0,5,0,0,0
65,1,0,2,6,14,6,3,0,1
65,0,0,3,0,0,0,0,0,0
65,2,0,4,5,9,6,0,0,0
65,2,0,5,5,9,6,0,0,0
65,1,1,0,15,16,6,0,0,3
65,1,1,1,5,0,5,0,0,0
65,1,1,2,6,18,6,4,0,1
65,0,1,3,0,0,0,0,0,0
65,2,1,4,5,4,6,0,0,0
65,2,1,5,6,12,6,0,0,1
65,3,2,0,11,14,6,2,0,2
65,1,2,1,5,9,6,0,0,0
65,0,2,2,0,0,0,0,0,0
65,4,2,3,6,13,6,4,0,1
65,4,2,4,5,0,5,0,0,0
65,4,2,5,5,8,7,0,0,0
65,3,3,0,6,11,6,1,0,1
65,3,3,1,5,4,6,0,0,0
65,4,3,2,15,12,8,2,0,3
65,4,3,3,73178,72241,25,43195,8030,315684
65,4,3,4,6,13,7,3,0,1
65,4,3,5,5,9,6,0,0,0
65,3,4,0,5,4,6,0,0,0
65,3,4,1,227,208,6,116,14,929
65,3,4,2,6,17,6,5,0,1
65,4,4,3,5,9,6,0,0,0
65,4,4,4,5,4,6,0,0,0
65,0,4,5,0,0,0,0,0,0
65,3,5,0,5,13,6,1,0,0
65,3,5,1,15,6,6,0,0,3
65,3,5,2,5,0,5,0,0,0
65,2,5,3,55807,58973,15,35140,6515,275994
65,0,5,4,0,0,0,0,0,0
65,0,5,5,0,0,0,0,0,0
66,1,0,0,41231,42888,14,25436,4695,195861
66,1,0,1,5,0,5,0,0,0
66,1,0,2,6,14,6,3,0,1
66,0,0,3,0,0,0,0,0,0
66,2,0,4,5,9,6,0,0,0
66,2,0,5,5,9,6,0,0,0
66,1,1,0,15,16,6,0,0,3
66,1,1,1,5,0,5,0,0,0
66,1,1,2,6,18,6,4,0,1
66,0,1,3,0,0,0,0,0,0
66,2,1,4,5,4,6,0,0,0
66,2,1,5,6,12,6,0,0,1
66,3,2,0,11,14,6,2,0,2
66,1,2,1,5,9,6,0,0,0
66,0,2,2,0,0,0,0,0,0
66,4,2,3,6,13,6,4,0,1
66,4,2,4,5,0,5,0,0,0
66,4,2,5,5,8,7,0,0,0
66,3,3,0,6,11,6,1,0,1
66,3,3,1,5,4,6,0,0,0
66,4,3,2,15,12,8,2,0,3
66,4,3,3,70739,72243,22,43196,8030,318123
66,4,3,4,6,13,7,3,0,1
66,4,3,5,5,9,6,0,0,0
66,3,4,0,5,4,6,0,0,0
66,3,4,1,221,208,6,116,14,935
66,3,4,2,6,17,6,5,0,1
66,4,4,3,5,9,6,0,0,0
66,4,4,4,5,4,6,0,0,0
66,0,4,5,0,0,0,0,0,0
66,3,5,0,5,13,6,1,0,0
66,3,5,1,15,6,6,0,0,3
66,3,5,2,5,0,5,0,0,0
66,2,5,3,53757,58974,13,35141,6515,278044
66,0,5,4,0,0,0,0,0,0
66,0,5,5,0,0,0,0,0,0
67,1,0,0,39632,42889,12,25437,4695,197460
67,1,0,1,5,0,5,0,0,0
67,1,0,2,6,14,6,3,0,1
67,0,0,3,0,0,0,0,0,0
67,2,0,4,5,9,6,0,0,0
67,2,0,5,5,9,6,0,0,0
67,1,1,0,15,16,6,0,0,3
67,1,1,1,5,0,5,0,0,0
67,1,1,2,6,18,6,4,0,1
67,0,1,3,0,0,0,0,0,0
67,2,1,4,5,4,6,0,0,0
67,2,1,5,6,12,6,0,0,1
67,3,2,0,11,14,6,2,0,2
67,1,2,1,5,9,6,0,0,0
67,0,2,2,0,0,0,0,0,0
67,4,2,3,6,13,6,4,0,1
67,4,2,4,5,0,5,0,0,0
67,4,2,5,5,8,7,0,0,0
67,3,3,0,6,11,6,1,0,1
67,3,3,1,5,4,6,0,0,0
67,4,3,2,15,12,8,2,0,3
67,4,3,3,69079,72244,21,43196,8030,319783
67,4,3,4,6,13,7,3,0,1
67,4,3,5,5,9,6,0,0,0
67,3,4,0,5,4,6,0,0,0
67,3,4,1,215,208,6,116,14,941
67,3,4,2,6,17,6,5,0,1
67,4,4,3,5,9,6,0,0,0
67,4,4,4,5,4,6,0,0,0
67,0,4,5,0,0,0,0,0,0
67,3,5,0,5,13,6,1,0,0
67,3,5,1,15,6,6,0,0,3
67,3,5,2,5,0,5,0,0,0
67,2,5,3,52115,58975,12,35141,6515,279686
67,0,5,4,0,0,0,0,0,0
67,0,5,5,0,0,0,0,0,0
68,1,0,0,38675,42889,12,25437,4695,198417
68,1,0,1,5,0,5,0,0,0
68,1,0,2,6,14,6,3,0,1
68,0,0,3,0,0,0,0,0,0
68,2,0,4,5,9,6,0,0,0
68,2,0,5,5,9,6,0,0,0
68,1,1,0,15,16,6,0,0,3
68,1,1,1,5,0,5,0,0,0
68,1,1,2,6,18,6,4,0,1
68,0,1,3,0,0,0,0,0,0
68,2,1,4,5,4,6,0,0,0
68,2,1,5,6,12,6,0,0,1
68,3,2,0,10,14,7,2,0,2
68,1,2,1,5,9,6,0,0,0
68,0,2,2,0,0,0,0,0,0
68,4,2,3,6,13,6,4,0,1
68,4,2,4,5,0,5,0,0,0
68,4,2,5,5,8,7,0,0,0
68,3,3,0,6,11,6,1,0,1
68,3,3,1,5,4,6,0,0,0
68,4,3,2,15,12,8,2,0,3
68,4,3,3,67532,72245,20,43196,8030,321330
68,4,3,4,6,13,7,3,0,1
68,4,3,5,5,9,6,0,0,0
68,3,4,0,5,4,6,0,0,0
68,3,4,1,213,208,6,116,14,943
68,3,4,2,6,17,6,5,0,1
68,4,4,3,5,9,6,0,0,0
68,4,4,4,5,4,6,0,0,0
68,0,4,5,0,0,0,0,0,0
68,3,5,0,5,13,6,1,0,0
68,3,5,1,15,6,6,0,0,3
68,3,5,2,5,0,5,0,0,0
68,2,5,3,50858,58975,12,35141,6515,280943
68,0,5,4,0,0,0,0,0,0
68,0,5,5,0,0,0,0,0,0
69,1,0,0,37805,42889,12,25437,4695,199287
69,1,0,1,5,0,5,0,0,0
69,1,0,2,6,14,6,3,0,1
69,0,0,3,0,0,0,0,0,0
69,2,0,4,5,9,6,0,0,0
69,2,0,5,5,9,6,0,0,0
69,1,1,0,15,16,6,0,0,3
69,1,1,1,5,0,5,0,0,0
69,1,1,2,6,18,6,4,0,1
69,0,1,3,0,0,0,0,0,0
69,2,1,4,5,4,6,0,0,0
69,2,1,5,6,12,6,0,0,1
69,3,2,0,10,14,7,2,0,2
69,1,2,1,5,9,6,0,0,0
69,0,2,2,0,0,0,0,0,0
69,4,2,3,6,13,6,4,0,1
69,4,2,4,5,0,5,0,0,0
69,4,2,5,5,8,7,0,0,0
69,3,3,0,6,11,6,1,0,1
69,3,3,1,5,4,6,0,0,0
69,4,3,2,15,12,8,2,0,3
69,4,3,3,66113,72246,19,43196,8030,322749
69,4,3,4,6,13,7,3,0,1
69,4,3,5,5,9,6,0,0,0
69,3,4,0,5,4,6,0,0,0
69,3,4,1,210,208,6,116,14,946
69,3,4,2,6,17,6,5,0,1
69,4,4,3,5,9,6,0,0,0
69,4,4,4,5,4,6,0,0,0
69,0,4,5,0,0,0,0,0,0
69,3,5,0,5,13,6,1,0,0
69,3,5,1,15,6,6,0,0,3
69,3,5,2,5,0,5,0,0,0
69,2,5,3,48870,58976,11,35141,6515,282931
69,0,5,4,0,0,0,0,0,0
69,0,5,5,0,0,0,0,0,0
70,1,0,0,36251,42890,11,25437,4695,200841
70,1,0,1,5,0,5,0,0,0
70,1,0,2,6,14,6,3,0,1
70,0,0,3,0,0,0,0,0,0
70,2,0,4,5,9,6,0,0,0
70,2,0,5,5,9,6,0,0,0
70,1,1,0,15,16,6,0,0,3
70,1,1,1,5,0,5,0,0,0
70,1,1,2,6,18,6,4,0,1
70,0,1,3,0,0,0,0,0,0
70,2,1,4,5,4,6,0,0,0
70,2,1,5,6,12,6,0,0,1
70,3,2,0,10,14,7,2,0,2
70,1,2,1,5,9,6,0,0,0
70,0,2,2,0,0,0,0,0,0
70,4,2,3,6,13,6,4,0,1
70,4,2,4,5,0,5,0,0,0
70,4,2,5,5,8,7,0,0,0
70,3,3,0,6,11,6,1,0,1
70,3,3,1,5,4,6,0,0,0
70,4,3,2,15,12,8,2,0,3
70,4,3,3,63985,72247,17,43197,8030,324877
70,4,3,4,6,13,7,3,0,1
70,4,3,5,5,9,6,0,0,0
70,3,4,0,5,4,6,0,0,0
70,3,4,1,205,208,6,116,14,951
70,3,4,2,6,17,6,5,0,1
70,4,4,3,5,9,6,0,0,0
70,4,4,4,5,4,6,0,0,0
70,0,4,5,0,0,0,0,0,0
70,3,5,0,5,13,6,1,0,0
70,3,5,1,15,6,6,0,0,3
70,3,5,2,5,0,5,0,0,0
70,2,5,3,48395,58976,11,35141,6515,283406
70,0,5,4,0,0,0,0,0,0
70,0,5,5,0,0,0,0,0,0
71,1,0,0,35368,42890,11,25437,4695,201724
71,1,0,1,5,0,5,0,0,0
71,1,0,2,6,14,6,3,0,1
71,0,0,3,0,0,0,0,0,0
71,2,0,4,5,9,6,0,0,0
71,2,0,5,5,9,6,0,0,0
71,1,1,0,15,16,6,0,0,3
71,1,1,1,5,0,5,0,0,0
71,1,1,2,6,18,6,4,0,1
71,0,1,3,0,0,0,0,0,0
71,2,1,4,5,4,6,0,0,0
71,2,1,5,6,12,6,0,0,1
71,3,2,0,10,14,7,2,0,2
71,1,2,1,5,9,6,0,0,0
71,0,2,2,0,0,0,0,0,0
71,4,2,3,6,13,6,4,0,1
71,4,2,4,5,0,5,0,0,0
71,4,2,5,5,8,7,0,0,0
71,3,3,0,6,11,6,1,0,1
71,3,3,1,5,4,6,0,0,0
71,4,3,2,15,12,8,2,0,3
71,4,3,3,61729,72248,15,43198,8030,327133
71,4,3,4,6,13,7,3,0,1
71,4,3,5,5,9,6,0,0,0
71,3,4,0,5,4,6,0,0,0
71,3,4,1,202,208,6,116,14,954
71,3,4,2,6,17,6,5,0,1
71,4,4,3,5,9,6,0,0,0
71,4,4,4,5,4,6,0,0,0
71,0,4,5,0,0,0,0,0,0
71,3,5,0,5,13,6,1,0,0
71,3,5,1,15,6,6,0,0,3
71,3,5,2,5,0,5,0,0,0
71,2,5,3,47406,58976,11,35141,6515,284395
71,0,5,4,0,0,0,0,0,0
71,0,5,5,0,0,0,0,0,0
72,1,0,0,34210,42891,10,25437,4695,202882
72,1,0,1,5,0,5,0,0,0
72,1,0,2,6,14,6,3,0,1
72,0,0,3,0,0,0,0,0,0
72,2,0,4,5,9,6,0,0,0
72,2,0,5,5,9,6,0,0,0
72,1,1,0,15,16,6,0,0,3
72,1,1,1,5,0,5,0,0,0
72,1,1,2,6,18,6,4,0,1
72,0,1,3,0,0,0,0,0,0
72,2,1,4,5,4,6,0,0,0
72,2,1,5,6,12,6,0,0,1
72,3,2,0,10,14,7,2,0,2
72,1,2,1,5,9,6,0,0,0
72,0,2,2,0,0,0,0,0,0
72,4,2,3,6,13,6,4,0,1
72,4,2,4,5,0,5,0,0,0
72,4,2,5,5,8,7,0,0,0
72,3,3,0,6,11,6,1,0,1
72,3,3,1,5,4,6,0,0,0
72,4,3,2,15,12,8,2,0,3
72,4,3,3,59299,72249,13,43199,8030,329563
72,4,3,4,6,13,7,3,0,1
72,4,3,5,5,9,6,0,0,0
72,3,4,0,5,4,6,0,0,0
72,3,4,1,193,208,6,116,14,963
72,3,4,2,6,17,6,5,0,1
72,4,4,3,5,9,6,0,0,0
72,4,4,4,5,4,6,0,0,0
72,0,4,5,0,0,0,0,0,0
72,3,5,0,5,13,6,1,0,0
72,3,5,1,15,6,6,0,0,3
72,3,5,2,5,0,5,0,0,0
72,2,5,3,46751,58976,11,35141,6515,285050
72,0,5,4,0,0,0,0,0,0
72,0,5,5,0,0,0,0,0,0
73,1,0,0,33756,42891,10,25437,4695,203336
73,1,0,1,5,0,5,0,0,0
73,1,0,2,6,14,6,3,0,1
73,0,0,3,0,0,0,0,0,0
73,2,0,4,5,9,6,0,0,0
73,2,0,5,5,9,6,0,0,0
73,1,1,0,15,16,6,0,0,3
73,1,1,1,5,0,5,0,0,0
73,1,1,2,6,18,6,4,0,1
73,0,1,3,0,0,0,0,0,0
73,2,1,4,5,4,6,0,0,0
73,2,1,5,6,12,6,0,0,1
73,3,2,0,10,14,7,2,0,2
73,1,2,1,5,9,6,0,0,0
73,0,2,2,0,0,0,0,0,0
73,4,2,3,6,13,6,4,0,1
73,4,2,4,5,0,5,0,0,0
73,4,2,5,5,8,7,0,0,0
73,3,3,0,6,11,6,1,0,1
73,3,3,1,5,4,6,0,0,0
73,4,3,2,15,12,8,2,0,3
73,4,3,3,57747,72250,12,43199,8030,331115
73,4,3,4,6,13,7,3,0,1
73,4,3,5,5,9,6,0,0,0
73,3,4,0,5,4,6,0,0,0
73,3,4,1,184,208,6,116,14,972
73,3,4,2,6,17,6,5,0,1
73,4,4,3,5,9,6,0,0,0
73,4,4,4,5,4,6,0,0,0
73,0,4,5,0,0,0,0,0,0
73,3,5,0,5,13,6,1,0,0
73,3,5,1,15,6,6,0,0,3
73,3,5,2,5,0,5,0,0,0
73,2,5,3,45516,58976,11,35141,6515,286285
73,0,5,4,0,0,0,0,0,0
73,0,5,5,0,0,0,0,0,0
74,1,0,0,32343,42892,9,25437,4695,204749
74,1,0,1,5,0,5,0,0,0
74,1,0,2,6,14,6,3,0,1
74,0,0,3,0,0,0,0,0,0
74,2,0,4,5,9,6,0,0,0
74,2,0,5,5,9,6,0,0,0
74,1,1,0,15,16,6,0,0,3
74,1,1,1,5,0,5,0,0,0
74,1,1,2,6,18,6,4,0,1
74,0,1,3,0,0,0,0,0,0
74,2,1,4,5,4,6,0,0,0
74,2,1,5,6,12,6,0,0,1
74,3,2,0,10,14,7,2,0,2
74,1,2,1,5,9,6,0,0,0
74,0,2,2,0,0,0,0,0,0
74,4,2,3,6,13,6,4,0,1
74,4,2,4,5,0,5,0,0,0
74,4,2,5,5,8,7,0,0,0
74,3,3,0,6,11,6,1,0,1
74,3,3,1,5,4,6,0,0,0
74,4,3,2,15,12,8,2,0,3
74,4,3,3,56088,72251,11,43199,8030,332774
74,4,3,4,6,13,7,3,0,1
74,4,3,5,5,9,6,0,0,0
74,3,4,0,5,4,6,0,0,0
74,3,4,1,184,208,6,116,14,972
74,3,4,2,6,17,6,5,0,1
74,4,4,3,5,9,6,0,0,0
74,4,4,4,5,4,6,0,0,0
74,0,4,5,0,0,0,0,0,0
74,3,5,0,5,13,6,1,0,0
74,3,5,1,15,6,6,0,0,3
74,3,5,2,5,0,5,0,0,0
74,2,5,3,45315,58976,11,35141,6515,286486
74,0,5,4,0,0,0,0,0,0
74,0,5,5,0,0,0,0,0,0
75,1,0,0,31338,42892,9,25437,4695,205754
75,1,0,1,5,0,5,0,0,0
75,1,0,2,6,14,6,3,0,1
75,0,0,3,0,0,0,0,0,0
75,2,0,4,5,9,6,0,0,0
75,2,0,5,5,9,6,0,0,0
75,1,1,0,15,16,6,0,0,3
75,1,1,1,5,0,5,0,0,0
75,1,1,2,6,18,6,4,0,1
75,0,1,3,0,0,0,0,0,0
75,2,1,4,5,4,6,0,0,0
75,2,1,5,6,12,6,0,0,1
75,3,2,0,10,14,7,2,0,2
75,1,2,1,5,9,6,0,0,0
75,0,2,2,0,0,0,0,0,0
75,4,2,3,6,13,6,4,0,1
75,4,2,4,5,0,5,0,0,0
75,4,2,5,5,8,7,0,0,0
75,3,3,0,6,11,6,1,0,1
75,3,3,1,5,4,6,0,0,0
75,4,3,2,15,13,7,2,0,3
75,4,3,3,53966,72252,10,43199,8030,334896
75,4,3,4,6,13,7,3,0,1
75,4,3,5,5,9,6,0,0,0
75,3,4,0,5,4,6,0,0,0
75,3,4,1,175,208,6,116,14,981
75,3,4,2,6,17,6,5,0,1
75,4,4,3,5,9,6,0,0,0
75,4,4,4,5,4,6,0,0,0
75,0,4,5,0,0,0,0,0,0
75,3,5,0,5,13,6,1,0,0
75,3,5,1,15,6,6,0,0,3
75,3,5,2,5,0,5,0,0,0
75,2,5,3,43801,58977,10,35141,6515,288000
75,0,5,4,0,0,0,0,0,0
75,0,5,5,0,0,0,0,0,0
76,1,0,0,31048,42892,9,25437,4695,206044
76,1,0,1,5,0,5,0,0,0
76,1,0,2,6,14,6,3,0,1
76,0,0,3,0,0,0,0,0,0
76,2,0,4,5,9,6,0,0,0
76,2,0,5,5,9,6,0,0,0
76,1,1,0,15,16,6,0,0,3
76,1,1,1,5,0,5,0,0,0
76,1,1,2,6,18,6,4,0,1
76,0,1,3,0,0,0,0,0,0
76,2,1,4,5,4,6,0,0,0
76,2,1,5,6,12,6,0,0,1
76,3,2,0,10,14,7,2,0,2
76,1,2,1,5,9,6,0,0,0
76,0,2,2,0,0,0,0,0,0
76,4,2,3,6,13,6,4,0,1
76,4,2,4,5,0,5,0,0,0
